time [s],x [m],y [m]
0.0,0.0,0.0
0.016683333333333335,-0.007083029712023972,0.0015740066026719434
0.03336666666666667,-0.009444039616031887,0.0015740066026719434
0.050050000000000004,-0.015740066026719887,0.0007870033013359717
0.06673333333333334,-0.020462085834735945,0.0015740066026719434
0.08341666666666667,-0.024397102341415802,0.0015740066026719434
0.10010000000000001,-0.027545115546759917,0.0
0.11678333333333335,-0.032267135354775975,-0.0015740066026719434
0.13346666666666668,-0.038563161765463976,-0.003148013205344114
0.15015,-0.055877234394855806,-0.004722019808016057
0.16683333333333333,-0.06925629051756778,-0.007083029712023972
0.1835166666666667,-0.07712632353092772,-0.006296026410688001
0.20020000000000002,-0.08657036314695961,-0.007870033013359944
0.21688333333333334,-0.08971837635230372,-0.006296026410688001
0.2335666666666667,-0.1054584423790236,-0.006296026410688001
0.25025000000000003,-0.11647648859772766,-0.006296026410688001
0.26693333333333336,-0.13221655462444756,-0.006296026410688001
0.2836166666666667,-0.14402160414448759,-0.006296026410688001
0.3003,-0.15503965036319142,-0.006296026410688001
0.31698333333333334,-0.16999271308857555,-0.007083029712023972
0.33366666666666667,-0.18258476590995132,-0.008657036314695915
0.35035000000000005,-0.19675082533399926,-0.007870033013359944
0.3670333333333334,-0.21170388805938342,-0.007870033013359944
0.3837166666666667,-0.2250829441820954,-0.008657036314695915
0.40040000000000003,-0.23767499700347117,-0.008657036314695915
0.41708333333333336,-0.2518410564275191,-0.007870033013359944
0.4337666666666667,-0.2652201125502311,-0.007870033013359944
0.45045,-0.279386171974279,-0.007870033013359944
0.4671333333333334,-0.2959132413023351,-0.007870033013359944
0.48381666666666673,-0.31637532713707106,-0.01180504952004003
0.5005000000000001,-0.3281803766571111,-0.01180504952004003
0.5171833333333333,-0.34155943277982304,-0.011018046218704057
0.5338666666666667,-0.35336448229986284,-0.011018046218704057
0.5505500000000001,-0.37540057473727073,-0.012592052821376001
0.5672333333333334,-0.3927146473666628,-0.012592052821376001
0.5839166666666668,-0.4076677100920467,-0.014953062725383916
0.6006,-0.42498178272143877,-0.013379056122711973
0.6172833333333334,-0.44544386855617474,-0.014166059424047944
0.6339666666666667,-0.46275794118556657,-0.012592052821376001
0.6506500000000001,-0.48400703032163844,-0.012592052821376001
0.6673333333333333,-0.5021081062523665,-0.012592052821376001
0.6840166666666667,-0.5233571953884384,-0.012592052821376001
0.7007000000000001,-0.5430322779218384,-0.014166059424047944
0.7173833333333334,-0.5650683703592463,-0.014166059424047944
0.7340666666666668,-0.5855304561939823,-0.015740066026719887
0.75075,-0.6036315321247102,-0.014166059424047944
0.7674333333333334,-0.628028634466126,-0.015740066026719887
0.7841166666666667,-0.6461297103968541,-0.016527069328056088
0.8008000000000001,-0.6705268127382699,-0.01731407262939206
0.8174833333333335,-0.6925629051756778,-0.01731407262939206
0.8341666666666667,-0.7153860009144218,-0.018888079232064002
0.8508500000000001,-0.7366350900504938,-0.018888079232064002
0.8675333333333334,-0.7594581857892376,-0.018888079232064002
0.8842166666666668,-0.7877903046373336,-0.019675082533399973
0.9009,-0.8145484168827575,-0.02282309573874386
0.9175833333333334,-0.8389455192241735,-0.02282309573874386
0.9342666666666668,-0.8664906347709335,-0.02439710234141603
0.9509500000000001,-0.8885267272083412,-0.02439710234141603
0.9676333333333335,-0.9097758163444132,-0.025971108944087974
0.9843166666666667,-0.9365339285898372,-0.025184105642752003
1.0010000000000001,-0.9672270573419409,-0.025971108944087974
1.0176833333333335,-0.9939851695873649,-0.02439710234141603
1.0343666666666667,-1.0160212620247728,-0.02439710234141603
1.05105,-1.0490754006808847,-0.025971108944087974
1.0677333333333334,-1.0718984964196288,-0.027545115546759917
1.0844166666666668,-1.1065266416784125,-0.027545115546759917
1.1011000000000002,-1.1380067737318524,-0.025184105642752003
1.1177833333333334,-1.1592558628679244,-0.026758112245423946
1.1344666666666667,-1.1962450180307165,-0.026758112245423946
1.1511500000000001,-1.2277251500841562,-0.02833211884809589
1.1678333333333335,-1.259205282137596,-0.02990612545076783
1.1845166666666667,-1.285176391081684,-0.032267135354775975
1.2012,-1.3095734934231,-0.032267135354775975
1.2178833333333334,-1.334757599065852,-0.033054138656111946
1.2345666666666668,-1.3701727476259717,-0.033054138656111946
1.2512500000000002,-1.4181799490074678,-0.033054138656111946
1.2679333333333334,-1.4496600810609075,-0.033054138656111946
